# r  chi  chi_prime  a  a_prime  rho  W
2.737094547274e-01 -1.250491874699e-07 1.591484681378e-07 0.000000000000e+00 0.000000000000e+00 7.916665397742e-06 1.007090887028e+152
2.742096548274e-01 -1.249695288407e-07 1.593585139510e-07 0.000000000000e+00 0.000000000000e+00 7.909631203925e-06 1.007090887028e+152
2.747098549275e-01 -1.248897652488e-07 1.595681506055e-07 0.000000000000e+00 0.000000000000e+00 7.902588346339e-06 1.007090887028e+152
2.752100550275e-01 -1.248098968992e-07 1.597773776519e-07 0.000000000000e+00 0.000000000000e+00 7.895536846609e-06 1.007090887028e+152
2.757102551276e-01 -1.247299239966e-07 1.599861946425e-07 0.000000000000e+00 0.000000000000e+00 7.888476726390e-06 1.007090887028e+152
2.762104552276e-01 -1.246498467465e-07 1.601946011307e-07 0.000000000000e+00 0.000000000000e+00 7.881408007364e-06 1.007090887028e+152
2.767106553277e-01 -1.245696653541e-07 1.604025966719e-07 0.000000000000e+00 0.000000000000e+00 7.874330711242e-06 1.007090887028e+152
2.772108554277e-01 -1.244893800253e-07 1.606101808228e-07 0.000000000000e+00 0.000000000000e+00 7.867244859760e-06 1.007090887028e+152
2.777110555278e-01 -1.244089909658e-07 1.608173531416e-07 0.000000000000e+00 0.000000000000e+00 7.860150474685e-06 1.007090887028e+152
2.782112556278e-01 -1.243284983817e-07 1.610241131882e-07 0.000000000000e+00 0.000000000000e+00 7.853047577811e-06 1.007090887028e+152
2.787114557279e-01 -1.242479024795e-07 1.612304605238e-07 0.000000000000e+00 0.000000000000e+00 7.845936190958e-06 1.007090887028e+152
2.792116558279e-01 -1.241672034656e-07 1.614363947114e-07 0.000000000000e+00 0.000000000000e+00 7.838816335976e-06 1.007090887028e+152
2.797118559280e-01 -1.240864015469e-07 1.616419153154e-07 0.000000000000e+00 0.000000000000e+00 7.831688034742e-06 1.007090887028e+152
2.802120560280e-01 -1.240054969303e-07 1.618470219017e-07 0.000000000000e+00 0.000000000000e+00 7.824551309158e-06 1.007090887028e+152
2.807122561281e-01 -1.239244898229e-07 1.620517140379e-07 0.000000000000e+00 0.000000000000e+00 7.817406181157e-06 1.007090887028e+152
2.812124562281e-01 -1.238433804323e-07 1.622559912930e-07 0.000000000000e+00 0.000000000000e+00 7.810252672698e-06 1.007090887028e+152
2.817126563282e-01 -1.237621689660e-07 1.624598532376e-07 0.000000000000e+00 0.000000000000e+00 7.803090805766e-06 1.007090887028e+152
2.822128564282e-01 -1.236808556319e-07 1.626632994438e-07 0.000000000000e+00 0.000000000000e+00 7.795920602375e-06 1.007090887028e+152
2.827130565283e-01 -1.235994406381e-07 1.628663294854e-07 0.000000000000e+00 0.000000000000e+00 7.788742084565e-06 1.007090887028e+152
2.832132566283e-01 -1.235179241928e-07 1.630689429377e-07 0.000000000000e+00 0.000000000000e+00 7.781555274404e-06 1.007090887028e+152
2.837134567284e-01 -1.234363065045e-07 1.632711393774e-07 0.000000000000e+00 0.000000000000e+00 7.774360193987e-06 1.007090887028e+152
2.842136568284e-01 -1.233545877819e-07 1.634729183830e-07 0.000000000000e+00 0.000000000000e+00 7.767156865436e-06 1.007090887028e+152
2.847138569285e-01 -1.232727682339e-07 1.636742795343e-07 0.000000000000e+00 0.000000000000e+00 7.759945310899e-06 1.007090887028e+152
2.852140570285e-01 -1.231908480696e-07 1.638752224129e-07 0.000000000000e+00 0.000000000000e+00 7.752725552551e-06 1.007090887028e+152
2.857142571286e-01 -1.231088274984e-07 1.640757466019e-07 0.000000000000e+00 0.000000000000e+00 7.745497612596e-06 1.007090887028e+152
2.862144572286e-01 -1.230267067297e-07 1.642758516858e-07 0.000000000000e+00 0.000000000000e+00 7.738261513262e-06 1.007090887028e+152
2.867146573287e-01 -1.229444859734e-07 1.644755372508e-07 0.000000000000e+00 0.000000000000e+00 7.731017276804e-06 1.007090887028e+152
2.872148574287e-01 -1.228621654394e-07 1.646748028848e-07 0.000000000000e+00 0.000000000000e+00 7.723764925506e-06 1.007090887028e+152
2.877150575288e-01 -1.227797453378e-07 1.648736481771e-07 0.000000000000e+00 0.000000000000e+00 7.716504481676e-06 1.007090887028e+152
2.882152576288e-01 -1.226972258789e-07 1.650720727185e-07 0.000000000000e+00 0.000000000000e+00 7.709235967650e-06 1.007090887028e+152
2.887154577289e-01 -1.226146072734e-07 1.652700761015e-07 0.000000000000e+00 0.000000000000e+00 7.701959405789e-06 1.007090887028e+152
2.892156578289e-01 -1.225318897320e-07 1.654676579203e-07 0.000000000000e+00 0.000000000000e+00 7.694674818481e-06 1.007090887028e+152
2.897158579290e-01 -1.224490734657e-07 1.656648177704e-07 0.000000000000e+00 0.000000000000e+00 7.687382228141e-06 1.007090887028e+152
2.902160580290e-01 -1.223661586856e-07 1.658615552490e-07 0.000000000000e+00 0.000000000000e+00 7.680081657210e-06 1.007090887028e+152
2.907162581291e-01 -1.222831456031e-07 1.660578699550e-07 0.000000000000e+00 0.000000000000e+00 7.672773128154e-06 1.007090887028e+152
2.912164582291e-01 -1.222000344298e-07 1.662537614888e-07 0.000000000000e+00 0.000000000000e+00 7.665456663466e-06 1.007090887028e+152
2.917166583292e-01 -1.221168253775e-07 1.664492294522e-07 0.000000000000e+00 0.000000000000e+00 7.658132285666e-06 1.007090887028e+152
2.922168584292e-01 -1.220335186580e-07 1.666442734489e-07 0.000000000000e+00 0.000000000000e+00 7.650800017298e-06 1.007090887028e+152
2.927170585293e-01 -1.219501144837e-07 1.668388930839e-07 0.000000000000e+00 0.000000000000e+00 7.643459880933e-06 1.007090887028e+152
2.932172586293e-01 -1.218666130668e-07 1.670330879641e-07 0.000000000000e+00 0.000000000000e+00 7.636111899167e-06 1.007090887028e+152
2.937174587294e-01 -1.217830146200e-07 1.672268576977e-07 0.000000000000e+00 0.000000000000e+00 7.628756094623e-06 1.007090887028e+152
2.942176588294e-01 -1.216993193559e-07 1.674202018946e-07 0.000000000000e+00 0.000000000000e+00 7.621392489949e-06 1.007090887028e+152
2.947178589295e-01 -1.216155274875e-07 1.676131201664e-07 0.000000000000e+00 0.000000000000e+00 7.614021107819e-06 1.007090887028e+152
2.952180590295e-01 -1.215316392280e-07 1.678056121262e-07 0.000000000000e+00 0.000000000000e+00 7.606641970932e-06 1.007090887028e+152
2.957182591296e-01 -1.214476547907e-07 1.679976773886e-07 0.000000000000e+00 0.000000000000e+00 7.599255102012e-06 1.007090887028e+152
2.962184592296e-01 -1.213635743891e-07 1.681893155700e-07 0.000000000000e+00 0.000000000000e+00 7.591860523811e-06 1.007090887028e+152
2.967186593297e-01 -1.212793982370e-07 1.683805262883e-07 0.000000000000e+00 0.000000000000e+00 7.584458259103e-06 1.007090887028e+152
2.972188594297e-01 -1.211951265483e-07 1.685713091629e-07 0.000000000000e+00 0.000000000000e+00 7.577048330689e-06 1.007090887028e+152
2.977190595298e-01 -1.211107595370e-07 1.687616638151e-07 0.000000000000e+00 0.000000000000e+00 7.569630761396e-06 1.007090887028e+152
2.982192596298e-01 -1.210262974175e-07 1.689515898674e-07 0.000000000000e+00 0.000000000000e+00 7.562205574075e-06 1.007090887028e+152
2.987194597299e-01 -1.209417404042e-07 1.691410869444e-07 0.000000000000e+00 0.000000000000e+00 7.554772791601e-06 1.007090887028e+152
2.992196598299e-01 -1.208570887119e-07 1.693301546718e-07 0.000000000000e+00 0.000000000000e+00 7.547332436877e-06 1.007090887028e+152
2.997198599300e-01 -1.207723425553e-07 1.695187926773e-07 0.000000000000e+00 0.000000000000e+00 7.539884532829e-06 1.007090887028e+152
3.002200600300e-01 -1.206875021495e-07 1.697070005899e-07 0.000000000000e+00 0.000000000000e+00 7.532429102408e-06 1.007090887028e+152
3.007202601301e-01 -1.206025677097e-07 1.698947780406e-07 0.000000000000e+00 0.000000000000e+00 7.524966168590e-06 1.007090887028e+152
3.012204602301e-01 -1.205175394513e-07 1.700821246617e-07 0.000000000000e+00 0.000000000000e+00 7.517495754376e-06 1.007090887028e+152
3.017206603302e-01 -1.204324175900e-07 1.702690400872e-07 0.000000000000e+00 0.000000000000e+00 7.510017882791e-06 1.007090887028e+152
3.022208604302e-01 -1.203472023415e-07 1.704555239527e-07 0.000000000000e+00 0.000000000000e+00 7.502532576886e-06 1.007090887028e+152
3.027210605303e-01 -1.202618939218e-07 1.706415758955e-07 0.000000000000e+00 0.000000000000e+00 7.495039859735e-06 1.007090887028e+152
3.032212606303e-01 -1.201764925469e-07 1.708271955546e-07 0.000000000000e+00 0.000000000000e+00 7.487539754438e-06 1.007090887028e+152
3.037214607304e-01 -1.200909984333e-07 1.710123825703e-07 0.000000000000e+00 0.000000000000e+00 7.480032284118e-06 1.007090887028e+152
3.042216608304e-01 -1.200054117974e-07 1.711971365848e-07 0.000000000000e+00 0.000000000000e+00 7.472517471923e-06 1.007090887028e+152
3.047218609305e-01 -1.199197328559e-07 1.713814572420e-07 0.000000000000e+00 0.000000000000e+00 7.464995341025e-06 1.007090887028e+152
3.052220610305e-01 -1.198339618256e-07 1.715653441871e-07 0.000000000000e+00 0.000000000000e+00 7.457465914620e-06 1.007090887028e+152
3.057222611306e-01 -1.197480989236e-07 1.717487970673e-07 0.000000000000e+00 0.000000000000e+00 7.449929215931e-06 1.007090887028e+152
3.062224612306e-01 -1.196621443671e-07 1.719318155311e-07 0.000000000000e+00 0.000000000000e+00 7.442385268200e-06 1.007090887028e+152
3.067226613307e-01 -1.195760983734e-07 1.721143992289e-07 0.000000000000e+00 0.000000000000e+00 7.434834094697e-06 1.007090887028e+152
3.072228614307e-01 -1.194899611602e-07 1.722965478125e-07 0.000000000000e+00 0.000000000000e+00 7.427275718714e-06 1.007090887028e+152
3.077230615308e-01 -1.194037329451e-07 1.724782609356e-07 0.000000000000e+00 0.000000000000e+00 7.419710163568e-06 1.007090887028e+152
3.082232616308e-01 -1.193174139461e-07 1.726595382534e-07 0.000000000000e+00 0.000000000000e+00 7.412137452599e-06 1.007090887028e+152
3.087234617309e-01 -1.192310043812e-07 1.728403794226e-07 0.000000000000e+00 0.000000000000e+00 7.404557609172e-06 1.007090887028e+152
3.092236618309e-01 -1.191445044687e-07 1.730207841019e-07 0.000000000000e+00 0.000000000000e+00 7.396970656673e-06 1.007090887028e+152
3.097238619310e-01 -1.190579144270e-07 1.732007519512e-07 0.000000000000e+00 0.000000000000e+00 7.389376618515e-06 1.007090887028e+152
3.102240620310e-01 -1.189712344747e-07 1.733802826325e-07 0.000000000000e+00 0.000000000000e+00 7.381775518131e-06 1.007090887028e+152
3.107242621311e-01 -1.188844648305e-07 1.735593758091e-07 0.000000000000e+00 0.000000000000e+00 7.374167378981e-06 1.007090887028e+152
3.112244622311e-01 -1.187976057134e-07 1.737380311461e-07 0.000000000000e+00 0.000000000000e+00 7.366552224546e-06 1.007090887028e+152
3.117246623312e-01 -1.187106573424e-07 1.739162483102e-07 0.000000000000e+00 0.000000000000e+00 7.358930078330e-06 1.007090887028e+152
3.122248624312e-01 -1.186236199369e-07 1.740940269698e-07 0.000000000000e+00 0.000000000000e+00 7.351300963863e-06 1.007090887028e+152
3.127250625313e-01 -1.185364937162e-07 1.742713667949e-07 0.000000000000e+00 0.000000000000e+00 7.343664904695e-06 1.007090887028e+152
3.132252626313e-01 -1.184492788999e-07 1.744482674572e-07 0.000000000000e+00 0.000000000000e+00 7.336021924400e-06 1.007090887028e+152
3.137254627314e-01 -1.183619757078e-07 1.746247286300e-07 0.000000000000e+00 0.000000000000e+00 7.328372046578e-06 1.007090887028e+152
3.142256628314e-01 -1.182745843598e-07 1.748007499884e-07 0.000000000000e+00 0.000000000000e+00 7.320715294847e-06 1.007090887028e+152
3.147258629315e-01 -1.181871050759e-07 1.749763312090e-07 0.000000000000e+00 0.000000000000e+00 7.313051692852e-06 1.007090887028e+152
3.152260630315e-01 -1.180995380765e-07 1.751514719701e-07 0.000000000000e+00 0.000000000000e+00 7.305381264258e-06 1.007090887028e+152
3.157262631316e-01 -1.180118835818e-07 1.753261719517e-07 0.000000000000e+00 0.000000000000e+00 7.297704032754e-06 1.007090887028e+152
3.162264632316e-01 -1.179241418125e-07 1.755004308354e-07 0.000000000000e+00 0.000000000000e+00 7.290020022053e-06 1.007090887028e+152
3.167266633317e-01 -1.178363129893e-07 1.756742483046e-07 0.000000000000e+00 0.000000000000e+00 7.282329255887e-06 1.007090887028e+152
3.172268634317e-01 -1.177483973330e-07 1.758476240441e-07 0.000000000000e+00 0.000000000000e+00 7.274631758015e-06 1.007090887028e+152
3.177270635318e-01 -1.176603950647e-07 1.760205577408e-07 0.000000000000e+00 0.000000000000e+00 7.266927552215e-06 1.007090887028e+152
3.182272636318e-01 -1.175723064056e-07 1.761930490828e-07 0.000000000000e+00 0.000000000000e+00 7.259216662289e-06 1.007090887028e+152
3.187274637319e-01 -1.174841315769e-07 1.763650977601e-07 0.000000000000e+00 0.000000000000e+00 7.251499112060e-06 1.007090887028e+152
3.192276638319e-01 -1.173958708003e-07 1.765367034645e-07 0.000000000000e+00 0.000000000000e+00 7.243774925376e-06 1.007090887028e+152
3.197278639320e-01 -1.173075242974e-07 1.767078658891e-07 0.000000000000e+00 0.000000000000e+00 7.236044126104e-06 1.007090887028e+152
3.202280640320e-01 -1.172190922899e-07 1.768785847292e-07 0.000000000000e+00 0.000000000000e+00 7.228306738134e-06 1.007090887028e+152
3.207282641321e-01 -1.171305749998e-07 1.770488596812e-07 0.000000000000e+00 0.000000000000e+00 7.220562785381e-06 1.007090887028e+152
3.212284642321e-01 -1.170419726493e-07 1.772186904437e-07 0.000000000000e+00 0.000000000000e+00 7.212812291776e-06 1.007090887028e+152
3.217286643322e-01 -1.169532854606e-07 1.773880767165e-07 0.000000000000e+00 0.000000000000e+00 7.205055281279e-06 1.007090887028e+152
3.222288644322e-01 -1.168645136560e-07 1.775570182015e-07 0.000000000000e+00 0.000000000000e+00 7.197291777865e-06 1.007090887028e+152
3.227290645323e-01 -1.167756574582e-07 1.777255146020e-07 0.000000000000e+00 0.000000000000e+00 7.189521805536e-06 1.007090887028e+152
3.232292646323e-01 -1.166867170899e-07 1.778935656232e-07 0.000000000000e+00 0.000000000000e+00 7.181745388312e-06 1.007090887028e+152
3.237294647324e-01 -1.165976927739e-07 1.780611709717e-07 0.000000000000e+00 0.000000000000e+00 7.173962550238e-06 1.007090887028e+152
3.242296648324e-01 -1.165085847332e-07 1.782283303562e-07 0.000000000000e+00 0.000000000000e+00 7.166173315377e-06 1.007090887028e+152
3.247298649325e-01 -1.164193931910e-07 1.783950434866e-07 0.000000000000e+00 0.000000000000e+00 7.158377707817e-06 1.007090887028e+152
3.252300650325e-01 -1.163301183705e-07 1.785613100749e-07 0.000000000000e+00 0.000000000000e+00 7.150575751664e-06 1.007090887028e+152
3.257302651326e-01 -1.162407604951e-07 1.787271298345e-07 0.000000000000e+00 0.000000000000e+00 7.142767471047e-06 1.007090887028e+152
3.262304652326e-01 -1.161513197886e-07 1.788925024807e-07 0.000000000000e+00 0.000000000000e+00 7.134952890117e-06 1.007090887028e+152
3.267306653327e-01 -1.160617964745e-07 1.790574277304e-07 0.000000000000e+00 0.000000000000e+00 7.127132033044e-06 1.007090887028e+152
3.272308654327e-01 -1.159721907767e-07 1.792219053022e-07 0.000000000000e+00 0.000000000000e+00 7.119304924022e-06 1.007090887028e+152
3.277310655328e-01 -1.158825029192e-07 1.793859349164e-07 0.000000000000e+00 0.000000000000e+00 7.111471587263e-06 1.007090887028e+152
3.282312656328e-01 -1.157927331262e-07 1.795495162951e-07 0.000000000000e+00 0.000000000000e+00 7.103632047002e-06 1.007090887028e+152
3.287314657329e-01 -1.157028816220e-07 1.797126491618e-07 0.000000000000e+00 0.000000000000e+00 7.095786327494e-06 1.007090887028e+152
3.292316658329e-01 -1.156129486309e-07 1.798753332420e-07 0.000000000000e+00 0.000000000000e+00 7.087934453015e-06 1.007090887028e+152
3.297318659330e-01 -1.155229343775e-07 1.800375682629e-07 0.000000000000e+00 0.000000000000e+00 7.080076447861e-06 1.007090887028e+152
3.302320660330e-01 -1.154328390865e-07 1.801993539532e-07 0.000000000000e+00 0.000000000000e+00 7.072212336351e-06 1.007090887028e+152
3.307322661331e-01 -1.153426629827e-07 1.803606900433e-07 0.000000000000e+00 0.000000000000e+00 7.064342142821e-06 1.007090887028e+152
3.312324662331e-01 -1.152524062911e-07 1.805215762656e-07 0.000000000000e+00 0.000000000000e+00 7.056465891630e-06 1.007090887028e+152
3.317326663332e-01 -1.151620692367e-07 1.806820123540e-07 0.000000000000e+00 0.000000000000e+00 7.048583607158e-06 1.007090887028e+152
3.322328664332e-01 -1.150716520448e-07 1.808419980440e-07 0.000000000000e+00 0.000000000000e+00 7.040695313803e-06 1.007090887028e+152
3.327330665333e-01 -1.149811549408e-07 1.810015330731e-07 0.000000000000e+00 0.000000000000e+00 7.032801035984e-06 1.007090887028e+152
3.332332666333e-01 -1.148905781501e-07 1.811606171802e-07 0.000000000000e+00 0.000000000000e+00 7.024900798141e-06 1.007090887028e+152
3.337334667334e-01 -1.147999218984e-07 1.813192501062e-07 0.000000000000e+00 0.000000000000e+00 7.016994624735e-06 1.007090887028e+152
3.342336668334e-01 -1.147091864113e-07 1.814774315935e-07 0.000000000000e+00 0.000000000000e+00 7.009082540244e-06 1.007090887028e+152
3.347338669335e-01 -1.146183719148e-07 1.816351613862e-07 0.000000000000e+00 0.000000000000e+00 7.001164569169e-06 1.007090887028e+152
3.352340670335e-01 -1.145274786349e-07 1.817924392304e-07 0.000000000000e+00 0.000000000000e+00 6.993240736030e-06 1.007090887028e+152
3.357342671336e-01 -1.144365067976e-07 1.819492648735e-07 0.000000000000e+00 0.000000000000e+00 6.985311065365e-06 1.007090887028e+152
3.362344672336e-01 -1.143454566293e-07 1.821056380651e-07 0.000000000000e+00 0.000000000000e+00 6.977375581734e-06 1.007090887028e+152
3.367346673337e-01 -1.142543283563e-07 1.822615585560e-07 0.000000000000e+00 0.000000000000e+00 6.969434309715e-06 1.007090887028e+152
3.372348674337e-01 -1.141631222052e-07 1.824170260991e-07 0.000000000000e+00 0.000000000000e+00 6.961487273909e-06 1.007090887028e+152
3.377350675338e-01 -1.140718384025e-07 1.825720404489e-07 0.000000000000e+00 0.000000000000e+00 6.953534498931e-06 1.007090887028e+152
3.382352676338e-01 -1.139804771750e-07 1.827266013617e-07 0.000000000000e+00 0.000000000000e+00 6.945576009421e-06 1.007090887028e+152
3.387354677339e-01 -1.138890387496e-07 1.828807085953e-07 0.000000000000e+00 0.000000000000e+00 6.937611830034e-06 1.007090887028e+152
3.392356678339e-01 -1.137975233532e-07 1.830343619095e-07 0.000000000000e+00 0.000000000000e+00 6.929641985447e-06 1.007090887028e+152
3.397358679340e-01 -1.137059312130e-07 1.831875610656e-07 0.000000000000e+00 0.000000000000e+00 6.921666500355e-06 1.007090887028e+152
3.402360680340e-01 -1.136142625562e-07 1.833403058268e-07 0.000000000000e+00 0.000000000000e+00 6.913685399473e-06 1.007090887028e+152
3.407362681341e-01 -1.135225176102e-07 1.834925959579e-07 0.000000000000e+00 0.000000000000e+00 6.905698707534e-06 1.007090887028e+152
3.412364682341e-01 -1.134306966024e-07 1.836444312256e-07 0.000000000000e+00 0.000000000000e+00 6.897706449291e-06 1.007090887028e+152
3.417366683342e-01 -1.133387997603e-07 1.837958113981e-07 0.000000000000e+00 0.000000000000e+00 6.889708649514e-06 1.007090887028e+152
3.422368684342e-01 -1.132468273118e-07 1.839467362455e-07 0.000000000000e+00 0.000000000000e+00 6.881705332995e-06 1.007090887028e+152
3.427370685343e-01 -1.131547794845e-07 1.840972055396e-07 0.000000000000e+00 0.000000000000e+00 6.873696524542e-06 1.007090887028e+152
3.432372686343e-01 -1.130626565065e-07 1.842472190540e-07 0.000000000000e+00 0.000000000000e+00 6.865682248984e-06 1.007090887028e+152
3.437374687344e-01 -1.129704586057e-07 1.843967765638e-07 0.000000000000e+00 0.000000000000e+00 6.857662531165e-06 1.007090887028e+152
3.442376688344e-01 -1.128781860104e-07 1.845458778460e-07 0.000000000000e+00 0.000000000000e+00 6.849637395952e-06 1.007090887028e+152
3.447378689345e-01 -1.127858389487e-07 1.846945226795e-07 0.000000000000e+00 0.000000000000e+00 6.841606868227e-06 1.007090887028e+152
3.452380690345e-01 -1.126934176491e-07 1.848427108447e-07 0.000000000000e+00 0.000000000000e+00 6.833570972892e-06 1.007090887028e+152
3.457382691346e-01 -1.126009223400e-07 1.849904421238e-07 0.000000000000e+00 0.000000000000e+00 6.825529734867e-06 1.007090887028e+152
3.462384692346e-01 -1.125083532500e-07 1.851377163007e-07 0.000000000000e+00 0.000000000000e+00 6.817483179089e-06 1.007090887028e+152
3.467386693347e-01 -1.124157106078e-07 1.852845331612e-07 0.000000000000e+00 0.000000000000e+00 6.809431330516e-06 1.007090887028e+152
3.472388694347e-01 -1.123229946422e-07 1.854308924927e-07 0.000000000000e+00 0.000000000000e+00 6.801374214122e-06 1.007090887028e+152
3.477390695348e-01 -1.122302055822e-07 1.855767940845e-07 0.000000000000e+00 0.000000000000e+00 6.793311854898e-06 1.007090887028e+152
3.482392696348e-01 -1.121373436566e-07 1.857222377274e-07 0.000000000000e+00 0.000000000000e+00 6.785244277855e-06 1.007090887028e+152
3.487394697349e-01 -1.120444090948e-07 1.858672232141e-07 0.000000000000e+00 0.000000000000e+00 6.777171508022e-06 1.007090887028e+152
3.492396698349e-01 -1.119514021258e-07 1.860117503390e-07 0.000000000000e+00 0.000000000000e+00 6.769093570443e-06 1.007090887028e+152
3.497398699350e-01 -1.118583229790e-07 1.861558188985e-07 0.000000000000e+00 0.000000000000e+00 6.761010490182e-06 1.007090887028e+152
3.502400700350e-01 -1.117651718838e-07 1.862994286903e-07 0.000000000000e+00 0.000000000000e+00 6.752922292320e-06 1.007090887028e+152
3.507402701351e-01 -1.116719490698e-07 1.864425795142e-07 0.000000000000e+00 0.000000000000e+00 6.744829001956e-06 1.007090887028e+152
3.512404702351e-01 -1.115786547665e-07 1.865852711716e-07 0.000000000000e+00 0.000000000000e+00 6.736730644205e-06 1.007090887028e+152
3.517406703352e-01 -1.114852892037e-07 1.867275034657e-07 0.000000000000e+00 0.000000000000e+00 6.728627244202e-06 1.007090887028e+152
3.522408704352e-01 -1.113918526113e-07 1.868692762015e-07 0.000000000000e+00 0.000000000000e+00 6.720518827095e-06 1.007090887028e+152
3.527410705353e-01 -1.112983452191e-07 1.870105891856e-07 0.000000000000e+00 0.000000000000e+00 6.712405418054e-06 1.007090887028e+152
3.532412706353e-01 -1.112047672571e-07 1.871514422266e-07 0.000000000000e+00 0.000000000000e+00 6.704287042263e-06 1.007090887028e+152
3.537414707354e-01 -1.111111189556e-07 1.872918351346e-07 0.000000000000e+00 0.000000000000e+00 6.696163724923e-06 1.007090887028e+152
3.542416708354e-01 -1.110174005445e-07 1.874317677217e-07 0.000000000000e+00 0.000000000000e+00 6.688035491254e-06 1.007090887028e+152
3.547418709355e-01 -1.109236122544e-07 1.875712398016e-07 0.000000000000e+00 0.000000000000e+00 6.679902366492e-06 1.007090887028e+152
3.552420710355e-01 -1.108297543155e-07 1.877102511898e-07 0.000000000000e+00 0.000000000000e+00 6.671764375888e-06 1.007090887028e+152
3.557422711356e-01 -1.107358269584e-07 1.878488017035e-07 0.000000000000e+00 0.000000000000e+00 6.663621544713e-06 1.007090887028e+152
3.562424712356e-01 -1.106418304136e-07 1.879868911618e-07 0.000000000000e+00 0.000000000000e+00 6.655473898251e-06 1.007090887028e+152
3.567426713357e-01 -1.105477649118e-07 1.881245193854e-07 0.000000000000e+00 0.000000000000e+00 6.647321461806e-06 1.007090887028e+152
3.572428714357e-01 -1.104536306837e-07 1.882616861971e-07 0.000000000000e+00 0.000000000000e+00 6.639164260696e-06 1.007090887028e+152
3.577430715358e-01 -1.103594279602e-07 1.883983914209e-07 0.000000000000e+00 0.000000000000e+00 6.631002320256e-06 1.007090887028e+152
3.582432716358e-01 -1.102651569722e-07 1.885346348832e-07 0.000000000000e+00 0.000000000000e+00 6.622835665838e-06 1.007090887028e+152
3.587434717359e-01 -1.101708179507e-07 1.886704164116e-07 0.000000000000e+00 0.000000000000e+00 6.614664322810e-06 1.007090887028e+152
3.592436718359e-01 -1.100764111269e-07 1.888057358359e-07 0.000000000000e+00 0.000000000000e+00 6.606488316556e-06 1.007090887028e+152
3.597438719360e-01 -1.099819367319e-07 1.889405929875e-07 0.000000000000e+00 0.000000000000e+00 6.598307672475e-06 1.007090887028e+152
3.602440720360e-01 -1.098873949970e-07 1.890749876995e-07 0.000000000000e+00 0.000000000000e+00 6.590122415984e-06 1.007090887028e+152
3.607442721361e-01 -1.097927861535e-07 1.892089198069e-07 0.000000000000e+00 0.000000000000e+00 6.581932572515e-06 1.007090887028e+152
3.612444722361e-01 -1.096981104329e-07 1.893423891464e-07 0.000000000000e+00 0.000000000000e+00 6.573738167515e-06 1.007090887028e+152
3.617446723362e-01 -1.096033680667e-07 1.894753955564e-07 0.000000000000e+00 0.000000000000e+00 6.565539226448e-06 1.007090887028e+152
3.622448724362e-01 -1.095085592865e-07 1.896079388773e-07 0.000000000000e+00 0.000000000000e+00 6.557335774793e-06 1.007090887028e+152
3.627450725363e-01 -1.094136843239e-07 1.897400189512e-07 0.000000000000e+00 0.000000000000e+00 6.549127838044e-06 1.007090887028e+152
3.632452726363e-01 -1.093187434108e-07 1.898716356217e-07 0.000000000000e+00 0.000000000000e+00 6.540915441713e-06 1.007090887028e+152
3.637454727364e-01 -1.092237367790e-07 1.900027887346e-07 0.000000000000e+00 0.000000000000e+00 6.532698611324e-06 1.007090887028e+152
3.642456728364e-01 -1.091286646603e-07 1.901334781371e-07 0.000000000000e+00 0.000000000000e+00 6.524477372419e-06 1.007090887028e+152
3.647458729365e-01 -1.090335272867e-07 1.902637036785e-07 0.000000000000e+00 0.000000000000e+00 6.516251750553e-06 1.007090887028e+152
3.652460730365e-01 -1.089383248904e-07 1.903934652098e-07 0.000000000000e+00 0.000000000000e+00 6.508021771299e-06 1.007090887028e+152
3.657462731366e-01 -1.088430577034e-07 1.905227625835e-07 0.000000000000e+00 0.000000000000e+00 6.499787460242e-06 1.007090887028e+152
3.662464732366e-01 -1.087477259580e-07 1.906515956543e-07 0.000000000000e+00 0.000000000000e+00 6.491548842984e-06 1.007090887028e+152
3.667466733367e-01 -1.086523298864e-07 1.907799642783e-07 0.000000000000e+00 0.000000000000e+00 6.483305945142e-06 1.007090887028e+152
3.672468734367e-01 -1.085568697210e-07 1.909078683138e-07 0.000000000000e+00 0.000000000000e+00 6.475058792347e-06 1.007090887028e+152
3.677470735368e-01 -1.084613456943e-07 1.910353076205e-07 0.000000000000e+00 0.000000000000e+00 6.466807410245e-06 1.007090887028e+152
3.682472736368e-01 -1.083657580386e-07 1.911622820600e-07 0.000000000000e+00 0.000000000000e+00 6.458551824497e-06 1.007090887028e+152
3.687474737369e-01 -1.082701069866e-07 1.912887914959e-07 0.000000000000e+00 0.000000000000e+00 6.450292060777e-06 1.007090887028e+152
3.692476738369e-01 -1.081743927708e-07 1.914148357933e-07 0.000000000000e+00 0.000000000000e+00 6.442028144776e-06 1.007090887028e+152
3.697478739370e-01 -1.080786156241e-07 1.915404148191e-07 0.000000000000e+00 0.000000000000e+00 6.433760102198e-06 1.007090887028e+152
3.702480740370e-01 -1.079827757791e-07 1.916655284423e-07 0.000000000000e+00 0.000000000000e+00 6.425487958762e-06 1.007090887028e+152
3.707482741371e-01 -1.078868734687e-07 1.917901765334e-07 0.000000000000e+00 0.000000000000e+00 6.417211740200e-06 1.007090887028e+152
3.712484742371e-01 -1.077909089258e-07 1.919143589648e-07 0.000000000000e+00 0.000000000000e+00 6.408931472260e-06 1.007090887028e+152
